2022-11-30 14:17:14,178 | INFO  | background-preinit | HV000001: Hibernate Validator 6.2.3.Final
2022-11-30 14:23:21,536 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:65, serverValue:303999}] to 172.16.10.74:27017
2022-11-30 14:23:21,591 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:66, serverValue:304000}] to 172.16.10.74:27017
2022-11-30 14:23:27,087 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:67, serverValue:304008}] to 172.16.10.74:27017
2022-11-30 14:23:27,141 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:68, serverValue:304009}] to 172.16.10.74:27017
2022-11-30 14:23:27,188 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:69, serverValue:304010}] to 172.16.10.74:27017
2022-11-30 14:23:41,089 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:70, serverValue:304011}] to 172.16.10.74:27017
2022-11-30 14:23:41,144 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:71, serverValue:304012}] to 172.16.10.74:27017
2022-11-30 14:23:41,213 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:72, serverValue:304013}] to 172.16.10.74:27017
2022-11-30 14:24:06,473 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:73, serverValue:304020}] to 172.16.10.74:27017
2022-11-30 14:24:06,525 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:74, serverValue:304021}] to 172.16.10.74:27017
2022-11-30 14:24:06,577 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:75, serverValue:304022}] to 172.16.10.74:27017
2022-11-30 14:24:21,486 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:76, serverValue:304025}] to 172.16.10.74:27017
2022-11-30 14:24:21,546 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:77, serverValue:304026}] to 172.16.10.74:27017
2022-11-30 14:24:21,608 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:78, serverValue:304027}] to 172.16.10.74:27017
2022-11-30 14:24:27,067 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:79, serverValue:304035}] to 172.16.10.74:27017
2022-11-30 14:24:27,124 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:80, serverValue:304036}] to 172.16.10.74:27017
2022-11-30 14:24:27,181 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:81, serverValue:304037}] to 172.16.10.74:27017
2022-11-30 14:24:41,081 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:82, serverValue:304038}] to 172.16.10.74:27017
2022-11-30 14:24:41,146 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:83, serverValue:304039}] to 172.16.10.74:27017
2022-11-30 14:24:41,203 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:84, serverValue:304040}] to 172.16.10.74:27017
2022-11-30 14:25:06,470 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:85, serverValue:304044}] to 172.16.10.74:27017
2022-11-30 14:25:06,528 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:86, serverValue:304045}] to 172.16.10.74:27017
2022-11-30 14:25:06,579 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:87, serverValue:304046}] to 172.16.10.74:27017
2022-11-30 14:25:21,502 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:88, serverValue:304049}] to 172.16.10.74:27017
2022-11-30 14:25:21,587 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:89, serverValue:304050}] to 172.16.10.74:27017
2022-11-30 14:25:21,660 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:90, serverValue:304051}] to 172.16.10.74:27017
2022-11-30 14:25:27,073 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:91, serverValue:304059}] to 172.16.10.74:27017
2022-11-30 14:25:27,131 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:92, serverValue:304060}] to 172.16.10.74:27017
2022-11-30 14:25:27,184 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:93, serverValue:304061}] to 172.16.10.74:27017
2022-11-30 14:25:41,096 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:94, serverValue:304062}] to 172.16.10.74:27017
2022-11-30 14:25:41,160 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:95, serverValue:304063}] to 172.16.10.74:27017
2022-11-30 14:25:41,237 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:96, serverValue:304064}] to 172.16.10.74:27017
2022-11-30 14:26:06,477 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:97, serverValue:304068}] to 172.16.10.74:27017
2022-11-30 14:26:06,567 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:98, serverValue:304069}] to 172.16.10.74:27017
2022-11-30 14:26:06,656 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:99, serverValue:304070}] to 172.16.10.74:27017
2022-11-30 14:26:21,588 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:100, serverValue:304073}] to 172.16.10.74:27017
2022-11-30 14:26:21,715 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:101, serverValue:304074}] to 172.16.10.74:27017
2022-11-30 14:26:21,782 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:102, serverValue:304075}] to 172.16.10.74:27017
2022-11-30 14:26:27,090 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:103, serverValue:304083}] to 172.16.10.74:27017
2022-11-30 14:26:27,271 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:104, serverValue:304084}] to 172.16.10.74:27017
2022-11-30 14:26:27,396 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:105, serverValue:304085}] to 172.16.10.74:27017
2022-11-30 14:26:41,092 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:106, serverValue:304086}] to 172.16.10.74:27017
2022-11-30 14:26:41,151 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:107, serverValue:304087}] to 172.16.10.74:27017
2022-11-30 14:26:41,206 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:108, serverValue:304088}] to 172.16.10.74:27017
2022-11-30 14:27:06,479 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:109, serverValue:304094}] to 172.16.10.74:27017
2022-11-30 14:27:06,546 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:110, serverValue:304095}] to 172.16.10.74:27017
2022-11-30 14:27:06,604 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:111, serverValue:304096}] to 172.16.10.74:27017
2022-11-30 14:27:21,543 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:112, serverValue:304099}] to 172.16.10.74:27017
2022-11-30 14:27:21,674 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:113, serverValue:304100}] to 172.16.10.74:27017
2022-11-30 14:27:21,779 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:114, serverValue:304101}] to 172.16.10.74:27017
2022-11-30 14:27:27,077 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:115, serverValue:304109}] to 172.16.10.74:27017
2022-11-30 14:27:27,132 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:116, serverValue:304110}] to 172.16.10.74:27017
2022-11-30 14:27:27,189 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:117, serverValue:304111}] to 172.16.10.74:27017
2022-11-30 14:27:41,324 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:118, serverValue:304112}] to 172.16.10.74:27017
2022-11-30 14:27:41,565 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:119, serverValue:304113}] to 172.16.10.74:27017
2022-11-30 14:27:41,786 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:120, serverValue:304114}] to 172.16.10.74:27017
2022-11-30 14:28:06,538 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:121, serverValue:304121}] to 172.16.10.74:27017
2022-11-30 14:28:06,691 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:122, serverValue:304124}] to 172.16.10.74:27017
2022-11-30 14:28:06,815 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:123, serverValue:304125}] to 172.16.10.74:27017
2022-11-30 14:28:21,649 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:124, serverValue:304128}] to 172.16.10.74:27017
2022-11-30 14:28:21,793 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:125, serverValue:304129}] to 172.16.10.74:27017
2022-11-30 14:28:21,917 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:126, serverValue:304130}] to 172.16.10.74:27017
2022-11-30 14:28:27,269 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:127, serverValue:304138}] to 172.16.10.74:27017
2022-11-30 14:28:27,396 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:128, serverValue:304139}] to 172.16.10.74:27017
2022-11-30 14:28:27,603 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:129, serverValue:304140}] to 172.16.10.74:27017
2022-11-30 14:28:41,368 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:130, serverValue:304141}] to 172.16.10.74:27017
2022-11-30 14:28:41,557 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:131, serverValue:304142}] to 172.16.10.74:27017
2022-11-30 14:28:42,313 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:132, serverValue:304143}] to 172.16.10.74:27017
2022-11-30 14:29:06,509 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:133, serverValue:304150}] to 172.16.10.74:27017
2022-11-30 14:29:06,600 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:134, serverValue:304151}] to 172.16.10.74:27017
2022-11-30 14:29:06,679 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:135, serverValue:304152}] to 172.16.10.74:27017
2022-11-30 14:29:21,530 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:136, serverValue:304155}] to 172.16.10.74:27017
2022-11-30 14:29:21,616 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:137, serverValue:304156}] to 172.16.10.74:27017
2022-11-30 14:29:21,719 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:138, serverValue:304157}] to 172.16.10.74:27017
2022-11-30 14:29:27,105 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:139, serverValue:304165}] to 172.16.10.74:27017
2022-11-30 14:29:27,198 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:140, serverValue:304166}] to 172.16.10.74:27017
2022-11-30 14:29:27,306 | INFO  | MaintenanceTimer-4-thread-1 | Opened connection [connectionId{localValue:141, serverValue:304167}] to 172.16.10.74:27017
2022-11-30 14:29:41,102 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:142, serverValue:304168}] to 172.16.10.74:27017
2022-11-30 14:29:41,211 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:143, serverValue:304169}] to 172.16.10.74:27017
2022-11-30 14:29:41,266 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:144, serverValue:304170}] to 172.16.10.74:27017
2022-11-30 14:30:06,484 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:145, serverValue:304174}] to 172.16.10.74:27017
2022-11-30 14:30:06,545 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:146, serverValue:304175}] to 172.16.10.74:27017
2022-11-30 14:30:06,597 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:147, serverValue:304176}] to 172.16.10.74:27017
2022-11-30 14:30:21,490 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:148, serverValue:304179}] to 172.16.10.74:27017
2022-11-30 14:30:21,542 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:149, serverValue:304180}] to 172.16.10.74:27017
2022-11-30 14:30:21,593 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:150, serverValue:304181}] to 172.16.10.74:27017
